text,tag,is_diff,relabel_intent,older_intents,is_confuse,orlder_tag
bật cho mình đèn treo tường 3 ở phòng giặt 1 37 phần trăm nha,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bật cho mình đèn tranh ở tủ giữ đồ với mức độ 72 phần trăm,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
huỳnh quang 2 cài đặt ở mức 45 phần trăm,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
cài đặt giúp mình bóng vườn với,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O,True,smart.home.set.level,smart.home.set.percentage,1111111111111111,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O
mở đèn thả 3 có độ sáng 18 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bạn giúp mình thay đổi trạng thái của bóng rọi 3 ở hè sau 5 nhé,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,True,smart.home.set.level,smart.home.set.percentage,1111111111111111,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
thiết bị màn cửa thứ 4,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.set.percentage,smart.home.set.percentage,1111111111111111,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật bóng tròn 79 phần trăm,B-commandcommand B-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
ồ bạn làm ơn mở hộ mình bóng chùm thứ 3 lên mức 16 phần trăm được không,O O O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
bạn mở giúp mình nóng lạnh 4 lên mức 62 phần trăm nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
mở bóng sân 3 cổng chính ở mức 52 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bạn mở giúp mình bóng thứ 4 lên mức 94 phần trăm nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bạn giúp mình thay đổi trạng thái của tivi ở văn phòng 5 nhé,O O O O O O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O,True,smart.home.set.level,smart.home.set.percentage,1111111111111111,O O O O O O O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
em ơi cài đặt cho anh đèn học ở 45 phần trăm nhé,O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn màu sắc thứ 2 sáng 92 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
em ơi đặt cho anh đèn tranh 1 ở 74 phần trăm nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
mình muốn cài đặt quạt 2 ở mức 59 phần trăm mình ở phòng thu 5 nhé bot này hơi lười nhé,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
bạn đặt giúp mình hắt trần thứ 1 lên mức 48 phần trăm nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn đứng thứ 2 tầng 1 ở mức 83 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bật đèn sưởi thứ 4 mức 80 phần trăm room,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom
ồ bạn làm ơn mở hộ mình quạt 1 lên mức 77 phần trăm được không,O O O O B-commandcommand O O B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O O O B-commandcommand O O B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
đóng 55 phần trăm máy lạnh thứ 4 lại,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bạn mở giúp mình đèn vườn 4 ở mức 46 phần trăm được không,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O
bật thiết bị bóng hoa 3 hộ anh,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O,True,smart.home.device.onoff,smart.home.set.percentage,1111111111111111,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O O
bật bóng downlight 3 mức 71 phần trăm phòng chứa đồ 4,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom I-roomroom I-roomroom
đặt ti vi thứ 4 ở mức 50 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng cho mình bóng để bàn thứ 4 ở cầu thang với mức độ 13 phần trăm,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mình muốn cài đặt đèn trang trí thứ 3 ở mức 68 phần trăm mình ở phòng tiếp đón nhé bot này hơi lười nhé,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
cài đặt 9 phần trăm bóng treo tường lại,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O
tôi cần đặt bóng downlight thứ 2 ở mức 90 phần trăm nha,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đặt cho mình bóng đứng thứ 2 ở phòng lễ tân 3 mức độ 62 phần trăm,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
làm ơn cài đặt vô tuyến 1 trên tầng 5 ở mức 41 phần trăm thôi,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
có thể cài đặt đèn tiết kiệm điện ở mức 27 phần trăm không,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
làm ơn mở mành đôi thứ 3 trên tầng thượng 2 ở mức 42 phần trăm thôi,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
đóng đèn flash thứ 1 ở mức 45 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
bóng trụ cổng cài đặt ở mức 27 phần trăm,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-devicedevice I-devicedevice I-devicedevice B-commandcommand I-commandcommand O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
