text,tag,intent
liệt_kê các chuyến bay và thời_gian hạ_cánh cho các chuyến bay đến đà_lạt từ hà_nội trước giữa trưa,O O O O O B-flight_time I-flight_time O O O O O B-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,flight
cho tôi biết các chuyến bay từ buôn_ma_thuột đến hạ_long vào sáng thứ hai,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
tôi muốn đặt một chuyến bay vào sáng sớm từ đà_lạt đến thanh_hoá và trở về vào buổi tối muộn,O O O O O O O B-depart_time.period_of_day B-depart_time.period_mod O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_of_day I-return_time.period_of_day B-return_time.period_mod,flight
cho tôi biết các hãng hàng_không sử_dụng sân_bay haneda,O O O O O O O B-airport_name I-airport_name,airline
cho tôi biết các chuyến bay từ thanh_hoá đến thành_phố hồ_chí_minh vào đêm thứ năm hoặc thứ_sáu,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name B-or B-depart_date.day_name,flight
bạn có_thể cho tôi biết các chuyến bay còn trống từ đà_nẵng đến đà_lạt với giá vé hạng phổ_thông được không,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-economy I-economy O O,flight
ở hà_nội có phương_tiện giao_thông đường_bộ giữa sân_bay và trung_tâm thành_phố không,O B-city_name O O O O O O O O O O,ground_service
liệt_kê các chuyến bay còn ghế trống cho thứ_bảy tới từ vinh đến đà_lạt,O O O O O O O O B-depart_date.day_name B-depart_date.date_relative O B-fromloc.city_name O B-toloc.city_name,flight
xin liệt_kê các chuyến bay giữa thành_phố hồ_chí_minh và huế,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
cho tôi biết tất_cả các chuyến bay và giá vé tương_ứng từ thanh_hoá đến thành_phố hồ_chí_minh,O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare#flight
giá vé máy_bay cho các chuyến bay từ huế đến điện_biên_phủ của hãng hàng_không jetstar là bao_nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name I-airline_name O O,airfare
tôi muốn một chuyến bay từ cần_thơ đến pleiku vào buổi chiều lúc một giờ và đến_nơi lúc 5 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day O B-depart_time.time I-depart_time.time O O O B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
tìm tất_cả các chuyến bay từ thành_phố hồ_chí_minh đến lucerne và có một trạm dừng ở zurich,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O B-stoploc.city_name,flight
liệt_kê tất_cả các chuyến bay trực_tiếp từ hà_nội đến huế,O O O O O B-connect O B-fromloc.city_name O B-toloc.city_name,flight
tôi muốn bay giữa hà_nội và thành_phố hồ_chí_minh,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết thông_tin về phương_tiện giao_thông đường_bộ tại thành_phố salt lake,O O O O O O O O O B-city_name I-city_name I-city_name,ground_service
cho tôi giá vé thấp nhất từ đà_lạt đến đà_nẵng,O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name,airfare
tất_cả các chuyến bay từ vkg đến cam_ranh,O O O O O B-fromloc.airport_code O B-toloc.city_name,flight
cho tôi xem giá vé của các chuyến bay khởi_hành vào các ngày thứ ba từ huế đến đà_lạt,O O O O O O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,airfare
cho tôi danh_sách giá xe_hơi cho thuê tại sân_bay tân_sơn nhất,O O O O B-transport_type I-transport_type I-transport_type O B-airport_name I-airport_name I-airport_name,ground_fare
"trong tháng mười hai , có chuyến bay nào từ zurich đến hà_nội và tạm dừng ở moscow không",O B-depart_date.month_name I-depart_date.month_name I-depart_date.month_name O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O,flight
bạn có_thể cung_cấp cho tôi thông_tin về phương_tiện di_chuyển từ sân_bay ở pleiku đến trung_tâm thành_phố pleiku được không,O O O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O O,ground_service
máy_bay nhỏ nhất bay từ kuala lumpur đến đà_nẵng vào ngày 17 tháng 12,O B-mod I-mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,aircraft
chuyến bay nào từ cà_mau đến pleiku vào thứ tư của hãng hàng_không jetstar,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name I-depart_date.day_name O B-airline_name I-airline_name I-airline_name,flight
cho tôi biết các chuyến bay từ hà_nội đến cần_thơ,O O O O O O O B-fromloc.city_name O B-toloc.city_name,flight
thế còn các chuyến bay của hãng hàng_không bamboo đến buôn_ma_thuột vào buổi chiều trong khoảng từ 12 giờ đến 4 giờ thì sao,O O O O O O B-airline_name I-airline_name I-airline_name O B-toloc.city_name O B-arrive_time.period_of_day I-arrive_time.period_of_day O O O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O O,flight
giá vé hạng phổ_thông tiết_kiệm cho chuyến bay từ hà_nội đến thành_phố hồ_chí_minh,O O B-class_type I-class_type B-economy O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
cho tôi biết lịch_trình của các chuyến bay giữa hà_nội và đà_nẵng,O O O B-flight_time O O O O O B-fromloc.city_name O B-toloc.city_name,flight_time
liệt_kê tất_cả các chuyến bay hàng ngày giữa cần_thơ và hà_nội của hãng hàng_không jetstar,O O O O O B-flight_days I-flight_days O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name I-airline_name,flight
tôi cần các chuyến bay đến đà_nẵng từ cà_mau,O O O O O O B-fromloc.city_name O B-toloc.city_name,flight
cho tôi biết tất_cả các chuyến bay đến đà_nẵng sau 6 giờ chiều,O O O O O O O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
ewr là gì,B-airport_code O O,abbreviation
các sân_bay ở hà_nội,O O O B-city_name,airport
cho tôi danh_sách các chuyến bay rời hà_nội đi đến buôn_ma_thuột,O O O O O O O B-fromloc.city_name O O B-toloc.city_name,flight
"tôi muốn bay từ chu lai đến hạ_long vào sáng ngày_mai càng sớm càng tốt , những chuyến bay nào vẫn còn vé ?",O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.today_relative O B-flight_mod O O O O O O O O O O O,flight
cho tôi giá vé hạng nhất một_chiều đắt nhất từ đà_nẵng đến đà_lạt,O O O O B-class_type I-class_type B-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name,airfare
bna là gì,B-airport_code O O,abbreviation
những loại máy_bay nào mà tôi có_thể mua vé hạng nhất cho chuyến bay từ vinh đến đà_lạt,O O O O O O O O O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name,aircraft
liệt_kê các chuyến bay từ cần_thơ đến hà_nội vào chiều thứ tư,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết các chuyến bay khởi_hành từ hội_an quảng_nam đến pittsburgh pennsylvania vào các ngày thứ tư sau 5 giờ chiều,O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O O B-depart_date.day_name I-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
loại phương_tiện giao_thông đường_bộ nào sẵn có ở hải_phòng,O O O O O O O O B-city_name,ground_service
có chuyến bay nào sau 9 giờ tối từ thành_phố hồ_chí_minh đến hà_nội không,O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,flight
liệt_kê các chuyến bay vào sáng thứ hai từ thành_phố đồng_hới đến hạ_long,O O O O O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
hãng hàng_không jetstar pacific có bao_nhiêu chuyến bay từ hà_nội đến maldives,B-airline_name I-airline_name I-airline_name I-airline_name O O O O O B-fromloc.city_name O B-toloc.city_name,quantity
giao_thông đường_bộ ở thành_phố hồ_chí_minh,O O O B-city_name I-city_name,ground_service
có những chuyến bay nào từ buôn_ma_thuột đến thanh_hoá,O O O O O O B-fromloc.city_name O B-toloc.city_name,flight
bạn có_thể vui_lòng cho tôi biết chi_phí của một chuyến bay khứ_hồi từ huế đến buôn_ma_thuột được không,O O O O O O O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name O O,airfare
giá vé rẻ nhất từ đà_nẵng đến thành_phố hồ_chí_minh khởi_hành vào ngày 30 tháng 9 là bao_nhiêu,O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O,airfare
chuyến bay sớm nhất từ thành_phố hồ_chí_minh đến hạ_long của jetstar có phục_vụ bữa ăn_không,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-meal I-meal,flight
chuyến bay muộn nhất từ rạch_giá đến hải_phòng,O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name,flight
chuyến bay buổi tối muộn nhất rời thành_phố hồ_chí_minh để đến hà_nội,O O B-depart_time.period_of_day I-depart_time.period_of_day B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name,flight
"rất tốt , kịch_bản thứ ba là tôi đang quan_tâm đến chuyến bay trên chiếc 727 từ washington dc đến atlanta georgia",O O O O O O O O O O O O O O O B-aircraft_code O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name,flight
cho tôi biết tất_cả các chuyến bay từ hải_phòng đến dulles trên boeing 767,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code,flight
tôi có những lựa_chọn nào cho một chuyến bay côn_đảo quay lại hạ_long quanh giữa trưa,O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,flight
chuyến bay nào từ hà_nội đến tuy_hoà sau 10 giờ sáng,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
chuyến bay đầu_tiên đến phú_quốc từ huế vào ngày thứ_sáu,O O B-flight_mod O B-toloc.city_name O B-fromloc.city_name O O B-arrive_date.day_name,flight
cho tôi biết các chuyến bay từ buôn_ma_thuột đến thành_phố vinh,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi hành_trình của chuyến bay nối chuyến từ dublin đến thành_phố hồ_chí_minh khởi_hành ở dublin lúc 19h40,O O O O O O B-connect I-connect O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O B-depart_time.time,flight
cho tôi biết thông_tin giao_thông đường_bộ ở dublin,O O O O O O O B-city_name,ground_service
thành_phố hồ_chí_minh đến lisbon nối chuyến ở doha,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,flight
chuyến bay nào rẻ nhất từ buôn_ma_thuột đến thành_phố hồ_chí_minh vào thứ_sáu,O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,flight
tôi đang tìm một chuyến bay từ thanh_hoá đến thành_phố hồ_chí_minh,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
thông_tin chuyến bay giữa hà_nội và huế vào ngày mùng 3 tháng 9,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
cho tôi biết các chuyến bay từ đà_nẵng đến cần_thơ,O O O O O O O B-fromloc.city_name O B-toloc.city_name,flight
tôi cần thông_tin về các chuyến bay rời thành_phố hồ_chí_minh vào tối thứ năm và trở về hà_nội,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O O O B-toloc.city_name,flight
tôi muốn một chuyến bay của hãng hàng_không vietnam airlines từ hokkaido đến thành_phố hồ_chí_minh với điểm dừng ở hà_nội,O O O O O O B-airline_name I-airline_name I-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,flight
tất_cả các chuyến bay từ phú_quốc đến bất_kỳ nơi nào của vietjet quanh khoảng 1 giờ chiều,O O O O O B-fromloc.city_name O O O O O B-airline_name B-depart_time.time_relative I-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
hãng hàng_không nào bay từ hà_nội đến washington dc qua các thành_phố khác,O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O O,airline
chuyến bay sớm nhất từ buôn_ma_thuột đến đà_nẵng vào sáng thứ năm,O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
tôi có_thể đi phương_tiện giao_thông đường_bộ nào đến hà_nội,O O O O O O O O B-city_name,ground_service
hiển_thị tất_cả các chuyến bay từ đà_nẵng đến đà_lạt vào ngày 20 tháng 7,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
